hash,family,active_learning_sampling_frequency
c8479f309484a16b4b4185eaff548dea,fdmus,0.35714285714285715
fcf26433d464956876b1c393de122a95,software-verification,0.35714285714285715
7cf77d75ed1f2c6824a17931238418ec,random-clustered,0.35714285714285715
8d6d41e75736856c5743c56dca635daf,graph-based,0.35714285714285715
2d6d26e1c5b4f2763c03697a6d00d3cf,subset-cardinality,0.35714285714285715
9c92de4d3854135c43f93ee8d04b3111,planning,0.35714285714285715
9ef46b401df36e4110d09c4f60a13ad4,cryptography,0.35714285714285715
9259dd7212c77534851e7bdde2e17e88,planning,0.35714285714285715
19aaf9e28feee1af8e2cc182e7b96e4e,hardware-verification,0.35714285714285715
2ed94c394ad882bcfa42df6a1ed485ea,miter,0.35714285714285715
076d4d6f83306ee69c35e3c99e30d8f8,xor-chain,0.35714285714285715
9a32ea1cc1f83e6c23ba8b55c3df519a,planning,0.35714285714285715
14e979e1360191196b871ec8c53fe8bc,hardware-verification,0.35714285714285715
c2d58fc709a8b35863e80c7e398ca787,rbsat,0.35714285714285715
117d518680560927b156f4603dc6bbed,hardware-verification,0.35714285714285715
27ebd53e3afdad974c51aed6f7ccf513,quasigroup-completion,0.35714285714285715
52f0758b80219735043645a58651e0d3,subset-cardinality,0.35714285714285715
0c3d709ab7576354e69ad01dfab14cdb,pigeon-hole,0.35714285714285715
80228e9f9a7eabcf5a44312987c048b2,edge-matching,0.35714285714285715
85e0d376454ba1fe286837072de8bf32,graph-based,0.35714285714285715
3f3ac7a6ff729d9a274206abeb85bcf9,subgraph-isomorphism,0.35714285714285715
ae5316a6e04102a9ca4cd594daaf22e3,planning,0.35714285714285715
44998859b0ad3659438a3fdb7ca07014,diagnosis,0.35714285714285715
ba093c6ed285bf1e5643ca761cf8b8b2,planning,0.35714285714285715
986b255934e4b9f9fd7a8533bd13a76f,tree-decomposition,0.35714285714285715
bffe864bce727b082fc643422f21b8cc,ordering-principle,0.35714285714285715
829d75d6c2814ff99b1c300c43247f28,scheduling,0.35714285714285715
531684b79f1a8e19cf14d091d0b7c934,ordering-principle,0.35714285714285715
fc453c55996cbb8cab984f137fcee0e5,graph-based,0.35714285714285715
1e3bc16711797a3757873f6768a50bf9,hardware-verification,0.35714285714285715
5b23055a341e73ef74fe2b8a15e96497,software-bmc,0.35714285714285715
0f27eae382e7dcd8fd956ab914083a29,termination-analysis,0.35714285714285715
7aa9083488761f6a0adf8db702739a78,bitvector,0.35714285714285715
e98b84e9e4c3030e2e8550e90cc0a991,testpattern-generation,0.35714285714285715
5a69b9cba77e0cdb5602b0be00a22662,modcircuits,0.35714285714285715
a27fe0d150ae5353dac85be5c0b14867,dining-philosophers,0.35714285714285715
04071576275e4113b60c21601b364345,graph-based,0.35714285714285715
f8c9f1c18ddf5ca5a16031c44f27e8ae,graph-based,0.35714285714285715
9779070f0b95a09b54bfc97aa7f41d6a,bitvector,0.35714285714285715
d515fc7cfddd658a0fd3416d811b49f5,subgraph-isomorphism,0.35714285714285715
a5841f9058a32893132e8583144db040,bitvector,0.35714285714285715
095e78b37897df838f5137b24aa59ed6,graph-based,0.35714285714285715
ac08809bf838f818fe2a1b4e66958651,pigeon-hole,0.35714285714285715
1b0780e82e41f6ca9c6c2f37b5350789,graph-based,0.35714285714285715
9f418fa793e7b1e57a6d56e5aa6d7145,bitvector,0.35714285714285715
0ddb14f3c94bcd7233ef0c64bc1ffc56,graph-based,0.35714285714285715
b997e08d6443f645bde80f13772c59fe,pigeon-hole,0.35714285714285715
33db141b5b8edd53ade4a4042a655be5,graph-based,0.35714285714285715
38ad1c44716f1afab7ce8342e00e53af,cryptography,0.35714285714285715
a3dd51e0e8bff3c25d0bd2acbe8d9301,subgraph-isomorphism,0.35714285714285715
fd0744dcadb87117779f980d02e40b7f,mosoi-289,0.35714285714285715
ae680d01263a971590edf58977278e18,quasigroup-completion,0.35714285714285715
c51946462f76108b9c877cbcc4226cb8,ordering-principle,0.35714285714285715
d3820e4e93b3012da5acfda30ca9fda0,planning,0.35714285714285715
677a85e7ceb02e51b47db7fb60445924,diagnosis,0.35714285714285715
e708c10a771818b51e7c93cd06e1d416,planning,0.35714285714285715
14ddd0d10d662feeb6fc411df57c9b5f,mosoi-289,0.35714285714285715
e2a4efb9bfa8fd8af53fc9952d62e0fe,bitvector,0.35714285714285715
e4eab3cf8678b03835123608fdd268e4,graph-based,0.35714285714285715
c6b0ea900f2fdddad7fc5afa1b41f89d,bitvector,0.35714285714285715
cb4238b7a86307dd3e0be2ef213500ad,software-verification,0.35714285714285715
818d8f082959a6a9a9022d282b6f412a,matrix-multiplication,0.35714285714285715
e763f4abb63b9b78e8a97f27ba5a5a6e,dining-philosophers,0.35714285714285715
dfd9b76f40c4cc67e4844f12ca885c71,dining-philosophers,0.35714285714285715
edcf12c975995809243baad78e8d2978,graph-based,0.35714285714285715
0216f9d35f2b695b904fffb312e3e611,cryptography,0.35714285714285715
00f4aca773e5675f35263dcd46b15bde,cryptography,0.35714285714285715
6eb486d72b1bfd46e22d20e366e85597,antibandwidth,0.35714285714285715
f1d73ef92e8bf364d443b85fff72447a,automata-synchronization,0.35714285714285715
53f7ea54008d7f0496e8f8d8f906bea7,planning,0.35714285714285715
fd3707aae353ab7884723e887844ceaf,hardware-bmc,0.35714285714285715
328988c06690548bdb7ee0cefc7d53dd,clique-coloring,0.35714285714285715
29220bf1c4ae9e8a55cd572d682ff07b,fpga-routing,0.35714285714285715
43617e47d7f29ff77cc9917919cff6f5,coloring,0.35714285714285715
744dfef6f3d807b4ce5fa128c7584aeb,product-configuration,0.35714285714285715
1ac3aaccb392d349f2982f2bda21fb5a,fpga-routing,0.35714285714285715
57c60012c1739a938c9c73b08bacb7f3,unknown,0.35714285714285715
15a96101f9621bd5ed5edf9540c54f55,fpga-routing,0.35714285714285715
2c17a6de2848b26d45e8a66f5feaa894,random-modularity,0.35714285714285715
3f72fda296bb564f0c0bd035e7276f06,coloring,0.35714285714285715
8248f047ce1ef747178d632789ce46a0,polynomial-multiplication,0.35714285714285715
128b659f4f3d2a59a8186e3b2cfc83cf,planning,0.35714285714285715
d5c2475db530c5097804117fb1c5b211,hardware-verification,0.35714285714285715
9a9e21318977d18e1d51a744adc7d854,tseitin,0.35714285714285715
6b36abc94899ab1d25a9c48d7697916c,graph-coloring,0.35714285714285715
932d18594f1d0b3ee5c67b67745e55f7,fpga-routing,0.35714285714285715
4ac2811b369622170cb9b3a930b4854a,planning,0.35714285714285715
dcc6e9c7d7081ea8af6ddeef7c45f391,bounded-model-checking,0.35714285714285715
8f5bca645bd8738eb74c2e1dc284774a,social-golfer,0.35714285714285715
734a78295272210a1f9de7ed24dcc221,prime-testing,0.35714285714285715
cb4630347440d6d7436c4dc7423d4cde,random-modularity,0.35714285714285715
a1a849de5a74ba44f7afe48cf0a057e3,hardware-verification,0.35714285714285715
6e68e3fd6251386c31956f18364e2c96,generic-csp,0.35714285714285715
734ee15e08f357d991d22b97b736d4c9,hardware-verification,0.35714285714285715
bd12a2518110f7b3b6d57029bac98808,generic-csp,0.35714285714285715
27f55505e774c7ef6f3672c532c9f11f,planning,0.35714285714285715
44b249f51321a2bf38f730534b781bec,fpga-routing,0.35714285714285715
20591b26327456307f9df4a314566d9b,planning,0.35714285714285715
32f9900af4924d30329eb0eb9f8aa26b,planning,0.35714285714285715
f4b71ea8807414ae20be45f23aacfdec,random-modularity,0.35714285714285715
68a7ea9472454500447659b973b0cbca,bounded-model-checking,0.35714285714285715
ac6578650f8c5211fbaa1f86a46ccf6e,polynomial-multiplication,0.35714285714285715
1210821a9e623899534c02b53b189504,graph-coloring,0.35714285714285715
626a60a465de2c9346618351b409622b,generic-csp,0.35714285714285715
c2627db39088b1bf179a8bf648966933,hardware-verification,0.35714285714285715
e70da682181a8944aa95a662477abda4,tseitin,0.35714285714285715
c748c7d0cdf2459ff9d9ab2243da79a1,hardware-bmc,0.35714285714285715
ea495d82a8bbe73de090922eabff72d1,hardware-verification,0.35714285714285715
6e808c491e0b4d6472313d74d408df7f,planning,0.35714285714285715
0593e6814f02ec9749e87bdc6aff8275,planning,0.35714285714285715
be63e79965dd148473cdaec0bf91afdc,cryptography,0.35714285714285715
8063f1a73972178c67f29801ae463143,bioinformatics,0.35714285714285715
4a1e27665db6b1968c0ccbeae30ab8c4,2d-strip-packing,0.35714285714285715
8f6f5c3b5dff4ecf3edb29ee8c406e4e,hardware-verification,0.35714285714285715
1221395292eae12cbc0acd35aaa5c0f7,sorting-networks,0.35714285714285715
957bbd4be6e753fa2d2a9333412e8ba4,ramseycube,0.35714285714285715
226997c047218abf49500ef77facfe9a,hardware-verification,0.35714285714285715
1b7ace91c2783cc58a4c3bba7f95d122,graph-coloring,0.35714285714285715
572e5f8d24e5624aff2c6d51a6d9b8c3,planning,0.35714285714285715
cbbc8cfdf76f4999df134398d58f468f,fpga-routing,0.35714285714285715
04fa0a71339fa76067a75ff448ef6f67,planning,0.35714285714285715
045613366353b062992e68937ca53edf,planning,0.35714285714285715
61deb23e03326581a9d4d62ddc0379e6,prime-factoring,0.35714285714285715
bc6247d3bbeda28c1c71568297c6ea6a,cryptography,0.35714285714285715
6d2aca2a97e05cc7e5ee613891454730,planning,0.35714285714285715
affcb81bcd07d73012f772e174cdab68,fpga-routing,0.35714285714285715
631a2a01917c2d161908041343b207b6,planning,0.35714285714285715
9ebe01fac83633665d51bcf623a9f1eb,rooks,0.35714285714285715
5f7a2d97e713941c8f62b2e8d5ff5f0c,planning,0.35714285714285715
066813ab5f3b7b1cc6d2847c37f5fae7,prime-factoring,0.35714285714285715
5e933a625099cc1ec6a8299a7848a2ae,hypertree-decomposition,0.35714285714285715
59d707cb060caddfc025abef8ba1a4f5,planning,0.35714285714285715
515169f54b051534b750159ffff19cbc,tseitin,0.35714285714285715
ac3e3bb744e258282990aa4307c08cb8,2d-strip-packing,0.35714285714285715
3d61c13029e64073b9f6f4185bde409f,hardware-verification,0.35714285714285715
e17d3f94f2c0e11ce6143bc4bf298bd7,software-bmc,0.35714285714285715
41e1fb78bb132e71edcf26ea2e9a068e,tseitin,0.35714285714285715
ddca8be5f04a7f18e78e74688ab48a20,subgraph-isomorphism,0.3392857142857143
28701a53f9a122696509edde4101a477,termination-analysis,0.3392857142857143
dd5193a211bf9bcebed95350bd9fb9c8,subgraph-isomorphism,0.3392857142857143
48e8a2cd93239c4fdc22496ca6e95cfd,bioinformatics,0.3392857142857143
95644fb774ece2e4f5f2023a7e86225e,hardware-verification,0.3392857142857143
4a208e84509d3715094eed49ff3b5ec3,random-modularity,0.3392857142857143
09ed4d881b6dd70d30f59217573369f1,random-modularity,0.3392857142857143
9df7f45363e2fd8186db17f3a951fccf,hardware-verification,0.3392857142857143
f5b1b58194be004bb3e0f05e5544faf9,unknown,0.3392857142857143
144889e68fb25ec33f1d81cab4c26581,modulo_game,0.3392857142857143
7d9e42ba90a06464daa801f2f6316a46,greentao,0.3392857142857143
8baa990595b90ab779c1e3f028965099,planning,0.3392857142857143
8682ee8df9efc9913a04040511196352,random-modularity,0.3392857142857143
94648507b3650a0b1c7549597c2e8509,random-modularity,0.3392857142857143
6f24965c8737ff3f427c072958fe35b4,graph-based,0.3392857142857143
04d2cca932a87b98ebfc7bbd0fe6ed5d,software-bmc,0.3392857142857143
704097be50e430aeef935541e62f7ecd,graph-based,0.3392857142857143
587150fb7b12a6b5dd7e4a9446b9713b,quasigroup-completion,0.3392857142857143
1d49cc104b84dae244a7b535ff59d7aa,sorting-networks,0.3392857142857143
581b53e0a16b98718951cebc1572da99,quasigroup-completion,0.3392857142857143
2160a6c887f1466a336795792346621e,subgraph-isomorphism,0.3392857142857143
ef9d74ffd5b3e21ca700db3cff192286,fdmus,0.3392857142857143
3f6eaf6621669afa72876a5c72a96c8e,subgraph-isomorphism,0.3392857142857143
ed1b90df3629a3bba4146575258850f0,hardware-verification,0.3392857142857143
557d7d4db5399188f62bc39598c6d868,polynomial-multiplication,0.3392857142857143
211938776d92f11870a687abd11d55a4,quasigroup-completion,0.3392857142857143
3569f831ea2326b7b5298998f0f4d079,unknown,0.3392857142857143
dd1adb197177912d2842849ce1ab0dc4,hardware-verification,0.3392857142857143
36e60be85e7cb12dde61f7fe6ddfd4b2,unknown,0.3392857142857143
0d9fd2c25b5d342a4ba81b61adff4cb8,quasigroup-completion,0.3392857142857143
37d51818a1e24d2659c8a94a72da386b,unknown,0.3392857142857143
9c62767e4366946029044dde17d24873,graph-based,0.3392857142857143
6b74c4a66ba1ec3c337c15195e0eeec9,fdmus,0.3392857142857143
a4e46ca63c2ddafae974b940c0287ca4,graph-based,0.3392857142857143
cfadfe2cd2189294d81ab27bfcf1d265,hardware-verification,0.3392857142857143
52547a44aec497b60ba31ebb5a0585fe,fdmus,0.3392857142857143
022dc7e9935f3570c088db58bd84b2c6,planning,0.3392857142857143
b9bd54b8bef204bdafa168f9a52e0fee,bounded-model-checking,0.3392857142857143
bc9a899c45ad91af993e5d742d4925c1,graph-based,0.3392857142857143
c7d10eee6ce5f663697f3146ec866c69,graph-based,0.3392857142857143
80c14c7518b419306c2506ad3c2c7b79,bounded-model-checking,0.3392857142857143
ed0bae76794b5ac6c74a11cd708d7cba,random-modularity,0.3392857142857143
9e95d307a750dbd52374a2f94817e0a1,unknown,0.3392857142857143
f0fb19c989586fbd0fe103711b168688,bitvector,0.3392857142857143
151a12771ab52c3b85df72a3d1f7f32d,planning,0.3392857142857143
4e259da0d4963296b68e170bbbad025f,termination-analysis,0.3392857142857143
5fda7cdb6519a94f2edcaf1e3f280cd0,hardware-verification,0.3392857142857143
bf37ac6f7ef02a90df19a316688f4889,product-configuration,0.3392857142857143
cec5d86e0eae8234ca7c29b31c4674a6,planning,0.3392857142857143
403986262aa33a97e5fa06d08b34067f,planning,0.3392857142857143
598e2bfb609c0575d6a6f45ce24e9cfd,hardware-verification,0.3392857142857143
4483f9654fdf809f93ded32e47cea3d3,planning,0.3392857142857143
ce98b37388caf28a782a9877633e271c,planning,0.3392857142857143
10917fe3e9a9bf09dde447549df769a2,coloring,0.3392857142857143
40d96f49036c9d58b735a5931d81912b,hardware-verification,0.3392857142857143
56c489526e53816b9ac0d8a73dbf2879,planning,0.3392857142857143
ab745591559ab1e16ff1c068b5b750d6,waerden,0.3392857142857143
2bbb665499be8250987177df6c80f20e,genurq,0.3392857142857143
5c356f123206d39b8dc68bbaac906562,planning,0.3392857142857143
66815f8c5c22b9e40e0ed692eb9c8aa1,planning,0.3392857142857143
0e5a211e7c3d52b6cbede3fef45f4f3a,hardware-verification,0.3392857142857143
701fcca512472c9978327f0436e4d49f,planning,0.3392857142857143
a713aef5fdbf32a80e12781c3a3ab075,planning,0.3392857142857143
a66bb4a01e21f05b59ada97a91a61048,planning,0.3392857142857143
2a25d48acbf98ae6749cc390821e02a1,hardware-verification,0.3392857142857143
29cdfa5d3fa13d709b509d8194f5e1da,hardware-verification,0.3392857142857143
9ee3fbf8510f0c8ffef198cf70396369,planning,0.3392857142857143
29bbe29cc785a954ce4c60f3266948e9,hardware-verification,0.3392857142857143
9be44570a4dc259e521b9d463d25bd7d,planning,0.3392857142857143
2667cef018702b772f5f79a9dfc88cf0,hardware-verification,0.3392857142857143
9a2b7e7439dfd80e17a4bf26124bd0e5,planning,0.3392857142857143
7bfc007db654405b48651b0b0299ddf5,planning,0.3392857142857143
97a4610d41d4221a31cdb2dc684c6b08,planning,0.3392857142857143
9555e601f3faa7ba666378d2b2678c49,planning,0.3392857142857143
ceed053b7c2e91dd761169faba1a5193,sliding-puzzle,0.3392857142857143
83980f552b5e39ba31ed2d71a184d57b,planning,0.3392857142857143
d73873b44da21fa1f46de63bfe5a82cc,planning,0.3392857142857143
e82ece45573dc52cfcb38f7fd5b8259c,planning,0.3392857142857143
ec3efc1f7b7f6b4f5826a6855b51cb3a,subgraph-isomorphism,0.3392857142857143
f260e7e79cc6aebd30f7dee11dc25836,planning,0.3392857142857143
06385be5ecfc7df22b2c956093cef85f,planning,0.3392857142857143
9212cf527f2a304414851dd6a8d7fc42,bitvector,0.3392857142857143
0a015b7f4b4ec96e881f2f5f5e55265c,planning,0.3392857142857143
0a7555a2a68abdd45b80a8db1a919a6a,planning,0.3392857142857143
322b351df09ea7ef903349e7de11ce22,ordering-principle,0.3392857142857143
0bd2c7b1f17c160b40be0ddd2846e1e3,planning,0.3392857142857143
aff1b7e42aafff200fb43c5654004d72,coloring,0.3392857142857143
67aa1a256f92020dccdf66b235de3986,ensemble-computation,0.3392857142857143
fe572f63b98d1204f594be50c2472689,parity-games,0.3392857142857143
d2d00c7ad119888c2ee5949300467e0e,termination-analysis,0.3392857142857143
1f7e236253031580d95de12d3c92dc13,planning,0.3392857142857143
e062922ecfb5a1b9783c42740bfdde1e,parity-games,0.3392857142857143
2604532388bbb5b79e8e467dcfb13005,planning,0.3392857142857143
aa7b7cc214e291722bc0a0c5c2f50be8,parity-games,0.3392857142857143
a2e950fdbbf83a939cbbf48ed0b7339f,dining-philosophers,0.3392857142857143
fa11a4d8757504b11e3085d9c04c1c2e,termination-analysis,0.3392857142857143
267af66281a78674c63e3b745b1ece66,planning,0.3392857142857143
41586e1dad3f5174d47d91fab9eb98c6,bitvector,0.3392857142857143
6e1d60d158cb1b74f9405acce3075ae5,parity-games,0.3392857142857143
0d33965e0c0dbea122c1f56b4f3108f2,matrix-multiplication,0.3392857142857143
86aae8fcfcec93584f6c212bc5075214,coloring,0.3392857142857143
0ff3de964d342de828b09a544fb51f55,bitvector,0.3392857142857143
6f4dfe868223578a93aa67ad8e39f96a,hardware-verification,0.3392857142857143
b51583e32432c5778c7e3e996c3bfeba,software-verification,0.3392857142857143
8d106a984b838c36f595962ad5ab2f95,matrix-multiplication,0.3392857142857143
080896c437245ac25eb6d3ad6df12c4f,bitvector,0.3392857142857143
6ee6e0675e127fa25583f5804f60fcc8,hardware-verification,0.3392857142857143
a030c5ebd30aab5066fea52b9c6cc943,matrix-multiplication,0.3392857142857143
2a84c7af7db5cc805e1caa02a0178113,planning,0.3392857142857143
94f86656c930b9ffc7b741169eabfb01,planning,0.3392857142857143
0379936c75c225f1a9a113762b019da6,termination-analysis,0.3392857142857143
de561e8d3e39325d78911f2402774c85,software-bmc,0.3392857142857143
8c0e6f2c46fe8768b0d88b44dc500adf,hardware-bmc,0.3392857142857143
4c7889a2a63b371ed702b279d0edc5f2,gray_codes,0.3392857142857143
943a87b49ba217d185c610eaeafcf970,quasigroup-completion,0.3392857142857143
448d8ea47bcbb93c53f0d47f9a0f1535,sgen,0.3392857142857143
9fe544f62327a70e5650ee2903a2776c,graph-coloring,0.3392857142857143
a640094d94cc439c9c15ebbf987f330a,auto-correlation,0.3392857142857143
78bb5dc48b6b5cd47feb6c5eab421d9b,hardware-bmc,0.3392857142857143
7841aa2e0f9e8126dbc5719068789db9,rbsat,0.3392857142857143
59ded647826181af059f60779b875e67,fpga-routing,0.3392857142857143
168b4cf4e6b8318086edf8fce8ed760e,prime-factoring,0.3392857142857143
2ee0774c957ac08cab643bbe3cf5f8e2,gray_codes,0.3392857142857143
5b9fd1dfacf03372a45cdbf14c6315ce,fpga-routing,0.3392857142857143
03f25e67e52baf9fb1e782026d46c8a8,graph-coloring,0.3392857142857143
f51929b8b39a97fdcb547d8ca93aa947,diagnosis,0.3392857142857143
8d8f794d1d5eab59da87c78915b7b3da,generic-csp,0.3392857142857143
41fcb7dd9e7b08b6e5b10a697f2c60ef,fpga-routing,0.3392857142857143
b64fd5133b8560cbe90bf267de4d9e77,quasigroup-completion,0.3392857142857143
dd5eb1bc337be11ab832e945a0c6cb6d,cryptography,0.3392857142857143
68fb9e8640946901d3957dc0499bfc4d,fpga-routing,0.3392857142857143
71d83c2dbc7e4939889b57121e401210,fpga-routing,0.3392857142857143
73e8c9cc0bbc1e0a366a86777b2a893e,prime-testing,0.3392857142857143
fd9ff36f9967a3a4f3cd6641985cf651,modcircuits,0.3392857142857143
17532fb8bed9cc868745b408054e41c3,graph-coloring,0.3392857142857143
d0da8741c248be2186f51efa0e956e54,finite-state-machines,0.3392857142857143
993c5f0425ea080cc982869668f42bcf,clique-coloring,0.3392857142857143
16e5939e61e823ea250858edd0fb8d44,tseitin,0.3392857142857143
4adc1e755caaabac57763acbabbc628d,graph-based,0.3392857142857143
0bbdb9c15c80e79e8c8059246d7480b3,graph-based,0.3392857142857143
90d2c6c480c80c39d0e8005bd405ecd4,pigeon-hole,0.3392857142857143
e353e7a4a49333e69e21ce21289f3983,prime-testing,0.3392857142857143
d7f01fd4d5f9815dd64c39be8c39ad29,alloy-vpn-models,0.3392857142857143
4d0ae0b3f567394a2ff24434f656d15e,hardware-bmc,0.3392857142857143
34da7281df2d13343b40517a88789c73,diagnosis,0.3392857142857143
d5396ed5700f6ebc35823d6eff5704ae,quasigroup-completion,0.3392857142857143
59825ed96dc3bbdbd8789a4870b323ec,knights-problem,0.3392857142857143
4c9b7b964c5b2b540ee5e09b3a5f3c8e,cardinality-constraints,0.3392857142857143
d94cfe712031abae0fc94e4310b319df,graph-coloring,0.3392857142857143
50a6d53dfb7c3f6de126290275f800b9,graph-based,0.3392857142857143
cfdad2a030c0c3e8ed2fae050ead7c0b,quasigroup-completion,0.3392857142857143
48108995c886d103feda7b3ce8d790b3,hardware-bmc,0.3392857142857143
ab2a24f00d07e188c11febb004ea28e9,diagnosis,0.3392857142857143
804ae5e8cb6ab57438e6cb705755d693,gray_codes,0.3392857142857143
ca0ac56a03c715d9b3d88aaca484250a,quasigroup-completion,0.3392857142857143
fd950c87f4d1351733e51f72e56e06f1,mosoi-289,0.3392857142857143
2e5faa17499af9864176f0ff421a8e76,diagnosis,0.3392857142857143
048a70da40ea4908c783b8314be2da97,cryptography,0.3392857142857143
b58f64784154e9231e1006915b310f30,tseitin,0.3392857142857143
ffcb62adf655b6b55f0af0f2c238c075,quasigroup-completion,0.3392857142857143
80370fc9ace23eae6e47a6d6f81066b5,quasigroup-completion,0.3392857142857143
63f6d79edbe3faafd59e62de7076b0c4,erdos-discrepancy,0.3392857142857143
9a53fb775b6a880d77136bc90c89fe8d,erdos-discrepancy,0.3392857142857143
f46f3e7593e5bd3d74673a55af691812,graph-coloring,0.3392857142857143
267b5d6528c2afb5bc9ccc4d2151f110,hardware-verification,0.32142857142857145
4dda41bfcc4b60b935bd4408c41b3b3e,hardware-verification,0.32142857142857145
7b7ac3218e43cb8347ee0f857d30a98c,planning,0.32142857142857145
266eb88975be72196f5bc82f371464c1,hardware-verification,0.32142857142857145
